seed_url,canonical_url,product_id,item_id,vendor_item_id,has_item_id,has_vendor_item_id
https://www.coupang.com/vp/products/116372100?itemId=348567930&searchId=2ee738e2567f4394a9566547f73d3582&vendorItemId=3850810623&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/116372100?itemId=348567930&vendorItemId=3850810623,116372100,348567930,3850810623,1,1
https://www.coupang.com/vp/products/119171021?itemId=351069906&searchId=87a163e7f50d44c2a9d0dd4ded347c97&vendorItemId=3855577189&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/119171021?itemId=351069906&vendorItemId=3855577189,119171021,351069906,3855577189,1,1
https://www.coupang.com/vp/products/1261683219?itemId=19225059882&searchId=bfe90970911d4484bf483a73518374d3&vendorItemId=86341716285&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/1261683219?itemId=19225059882&vendorItemId=86341716285,1261683219,19225059882,86341716285,1,1
https://www.coupang.com/vp/products/1275124832?itemId=2281054168&searchId=87a163e7f50d44c2a9d0dd4ded347c97&vendorItemId=70278175584&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/1275124832?itemId=2281054168&vendorItemId=70278175584,1275124832,2281054168,70278175584,1,1
https://www.coupang.com/vp/products/130180788?itemId=19224722889&searchId=bfe90970911d4484bf483a73518374d3&vendorItemId=86341392940&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/130180788?itemId=19224722889&vendorItemId=86341392940,130180788,19224722889,86341392940,1,1
https://www.coupang.com/vp/products/130232621?itemId=383267711&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=3930466763&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/130232621?itemId=383267711&vendorItemId=3930466763,130232621,383267711,3930466763,1,1
https://www.coupang.com/vp/products/1371175579?itemId=2403791258&searchId=bfe90970911d4484bf483a73518374d3&vendorItemId=70398567624&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/1371175579?itemId=2403791258&vendorItemId=70398567624,1371175579,2403791258,70398567624,1,1
https://www.coupang.com/vp/products/1477952039?itemId=7373051234&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=74664184284&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/1477952039?itemId=7373051234&vendorItemId=74664184284,1477952039,7373051234,74664184284,1,1
https://www.coupang.com/vp/products/1606628686?itemId=2744073920&searchId=bfe90970911d4484bf483a73518374d3&vendorItemId=70734079663&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/1606628686?itemId=2744073920&vendorItemId=70734079663,1606628686,2744073920,70734079663,1,1
https://www.coupang.com/vp/products/1665114412?itemId=2837268562&searchId=5f2c962472c5414ca96df86bdf113c64&vendorItemId=70826668106&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/1665114412?itemId=2837268562&vendorItemId=70826668106,1665114412,2837268562,70826668106,1,1
https://www.coupang.com/vp/products/1912026433?itemId=3461482826&searchId=ba75fb2c82ed438aad6264916bf5c766&vendorItemId=86273585306&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/1912026433?itemId=3461482826&vendorItemId=86273585306,1912026433,3461482826,86273585306,1,1
https://www.coupang.com/vp/products/2234213912?itemId=3812955383&searchId=87a163e7f50d44c2a9d0dd4ded347c97&vendorItemId=71797851534&sourceType=SDP_BOUGHT_TOGETHER,https://www.coupang.com/vp/products/2234213912?itemId=3812955383&vendorItemId=71797851534,2234213912,3812955383,71797851534,1,1
